screen_id,true_class,review_rank,embedding_idx,review_source,review_text,word_count,interface_pos,interface_neg,interface_sentiment,top_components,top_k_tokens,p_orig,p_img,delta_p_img,gradcam_mean,gradcam_max,top_components_shap,delta_p_img_shap
23372,good,0,12,cache,"I love this app! Does what I need it to and easy to use. I have it on my phone, and use it at the grocery store when shopping for ingredients for my recipes! Good interface with cooking sites, will grab recipes from almost anywhere thru the Share button. From some sites, after download, you may have to edit the recipe, though that's probably not this apps fault. I would highly recommend it.",73,0.9936,0.0013,positive,"Icon, Web View, Icon","▁store, ▁and, ▁use",0.9918782711029053,0.8617679476737976,0.13011032342910767,0.4688691198825836,1.0,"Icon, Web View, Icon",0.13011032342910767
23372,good,1,18,cache,"Love this app. They thought of everything needed to find, file, and use recipes. I'm now in process of getting all my recipes from books, binders, filing cabinets, kitchen drawers, folders, etc., into My Recipe Box. No more hunting for them. I especially like the feature that allows for changing quantities of ingredients. Love this app!",56,0.9933,0.001,positive,"Icon, Web View, Icon","▁Love, ▁drawers, ▁cabinets",0.9928383231163025,0.864497184753418,0.12834113836288452,0.4706442654132843,1.0,"Icon, Web View, Icon",0.12834113836288452
23372,good,2,9,cache,"So far this is fantastic! It is so easy to search for a recipe or copy and paste one from the web and you can also add recipes of your own. It also stays open while I am using a recipe and the screen doesn't keep going black! I haven't yet run into the issue of only being able to have so many recipes, so I am hoping that I can add as many as I like. If that is the case, this is definitely a 5 star app!",89,0.9925,0.0018,positive,"Icon, Web View, Icon","▁So, ▁and, ▁far",0.9943301677703857,0.8906166553497314,0.1037135124206543,0.4818377196788788,1.0,"Icon, Web View, Icon",0.1037135124206543
23372,good,3,15,cache,"This is the best app I've had! It features recipe scaling, grocery list generation, nutrition capture, and custom naming structure. This means I can scale my recipe servings up and down, and it adjusts the ingredients automatically. The custom naming feature allows me to sort new untried recipes from the ones I've made. It also has a simple heart rateing so you can note the recipes you family loves. All in all, it is perfect for me in all ways.",80,0.9859,0.0022,positive,"Icon, Web View, Icon","▁recipes, ▁This, ▁loves",0.996164083480835,0.924018919467926,0.07214516401290894,0.48529574275016785,1.0,"Icon, Web View, Icon",0.07214516401290894
23372,good,4,1,cache,"So glad I found this app! Easy to import recipes from various sources & they import perfectly - measurements, directions, even pictures. You have the ability to categorize the type of recipe and the best part is the app stays open which is great when cooking! The free version has a video ad for stupid games after each upload but that's the only time you have to suffer through an ad. The app is so good though, I'm considering upgrading to the paid, ad-free version.",85,0.9841,0.0039,positive,"Icon, Web View, Icon","▁So, ▁upgrading, ▁version",0.9946593642234802,0.9034119248390198,0.09124743938446045,0.48473095893859863,1.0,"Icon, Web View, Icon",0.09124743938446045
23369,good,0,12,cache,"I love this app! Does what I need it to and easy to use. I have it on my phone, and use it at the grocery store when shopping for ingredients for my recipes! Good interface with cooking sites, will grab recipes from almost anywhere thru the Share button. From some sites, after download, you may have to edit the recipe, though that's probably not this apps fault. I would highly recommend it.",73,0.9936,0.0013,positive,"Icon, Image, Text","▁store, ▁and, ▁use",0.9814856648445129,0.9164066910743713,0.0650789737701416,0.44964665174484253,1.0,"Text, Text, Text",0.0004277229309082031
23369,good,1,18,cache,"Love this app. They thought of everything needed to find, file, and use recipes. I'm now in process of getting all my recipes from books, binders, filing cabinets, kitchen drawers, folders, etc., into My Recipe Box. No more hunting for them. I especially like the feature that allows for changing quantities of ingredients. Love this app!",56,0.9933,0.001,positive,"Icon, Text, Image","▁Love, ▁drawers, ▁cabinets",0.9821879267692566,0.9171420931816101,0.06504583358764648,0.45189085602760315,1.0,"Text, Text, Text",0.0005080103874206543
23369,good,2,9,cache,"So far this is fantastic! It is so easy to search for a recipe or copy and paste one from the web and you can also add recipes of your own. It also stays open while I am using a recipe and the screen doesn't keep going black! I haven't yet run into the issue of only being able to have so many recipes, so I am hoping that I can add as many as I like. If that is the case, this is definitely a 5 star app!",89,0.9925,0.0018,positive,"Icon, Icon, Image","▁So, ▁and, ▁far",0.9861522912979126,0.9230716824531555,0.06308060884475708,0.46921592950820923,1.0,"Text, Text, Text",0.00036281347274780273
23369,good,3,15,cache,"This is the best app I've had! It features recipe scaling, grocery list generation, nutrition capture, and custom naming structure. This means I can scale my recipe servings up and down, and it adjusts the ingredients automatically. The custom naming feature allows me to sort new untried recipes from the ones I've made. It also has a simple heart rateing so you can note the recipes you family loves. All in all, it is perfect for me in all ways.",80,0.9859,0.0022,positive,"Icon, Icon, Image","▁recipes, ▁This, ▁loves",0.9899560213088989,0.9549704194068909,0.03498560190200806,0.513502836227417,1.0,"Text, Text, Image",0.00018668174743652344
23369,good,4,1,cache,"So glad I found this app! Easy to import recipes from various sources & they import perfectly - measurements, directions, even pictures. You have the ability to categorize the type of recipe and the best part is the app stays open which is great when cooking! The free version has a video ad for stupid games after each upload but that's the only time you have to suffer through an ad. The app is so good though, I'm considering upgrading to the paid, ad-free version.",85,0.9841,0.0039,positive,"Icon, Text, Image","▁So, ▁upgrading, ▁version",0.9863607883453369,0.9480952024459839,0.03826558589935303,0.4512329399585724,1.0,"Text, Text, Image",0.00018900632858276367
23376,good,0,12,cache,"I love this app! Does what I need it to and easy to use. I have it on my phone, and use it at the grocery store when shopping for ingredients for my recipes! Good interface with cooking sites, will grab recipes from almost anywhere thru the Share button. From some sites, after download, you may have to edit the recipe, though that's probably not this apps fault. I would highly recommend it.",73,0.9936,0.0013,positive,"Text, Text, Text","▁store, ▁and, ▁use",0.9593372344970703,0.9233503341674805,0.035986900329589844,0.40019357204437256,1.0,"Image, Icon, Text",0.010450661182403564
23376,good,1,18,cache,"Love this app. They thought of everything needed to find, file, and use recipes. I'm now in process of getting all my recipes from books, binders, filing cabinets, kitchen drawers, folders, etc., into My Recipe Box. No more hunting for them. I especially like the feature that allows for changing quantities of ingredients. Love this app!",56,0.9933,0.001,positive,"Text, Text, Text","▁Love, ▁drawers, ▁cabinets",0.9597240090370178,0.9218537211418152,0.03787028789520264,0.39588725566864014,1.0,"Image, Icon, Text",0.01057964563369751
23376,good,2,9,cache,"So far this is fantastic! It is so easy to search for a recipe or copy and paste one from the web and you can also add recipes of your own. It also stays open while I am using a recipe and the screen doesn't keep going black! I haven't yet run into the issue of only being able to have so many recipes, so I am hoping that I can add as many as I like. If that is the case, this is definitely a 5 star app!",89,0.9925,0.0018,positive,"Text, Text, Text","▁So, ▁and, ▁far",0.9702924489974976,0.9424566626548767,0.02783578634262085,0.41746774315834045,1.0,"Image, Text, Icon",0.007561147212982178
23376,good,3,15,cache,"This is the best app I've had! It features recipe scaling, grocery list generation, nutrition capture, and custom naming structure. This means I can scale my recipe servings up and down, and it adjusts the ingredients automatically. The custom naming feature allows me to sort new untried recipes from the ones I've made. It also has a simple heart rateing so you can note the recipes you family loves. All in all, it is perfect for me in all ways.",80,0.9859,0.0022,positive,"Text, Text, Text","▁recipes, ▁This, ▁loves",0.9809291362762451,0.9606204032897949,0.020308732986450195,0.4863399267196655,1.0,"Image, Text, Icon",0.004301786422729492
23376,good,4,1,cache,"So glad I found this app! Easy to import recipes from various sources & they import perfectly - measurements, directions, even pictures. You have the ability to categorize the type of recipe and the best part is the app stays open which is great when cooking! The free version has a video ad for stupid games after each upload but that's the only time you have to suffer through an ad. The app is so good though, I'm considering upgrading to the paid, ad-free version.",85,0.9841,0.0039,positive,"Text, Text, Text","▁So, ▁upgrading, ▁version",0.973000168800354,0.9478805065155029,0.025119662284851074,0.41841116547584534,1.0,"Image, Text, Icon",0.0069599151611328125
23374,good,0,12,cache,"I love this app! Does what I need it to and easy to use. I have it on my phone, and use it at the grocery store when shopping for ingredients for my recipes! Good interface with cooking sites, will grab recipes from almost anywhere thru the Share button. From some sites, after download, you may have to edit the recipe, though that's probably not this apps fault. I would highly recommend it.",73,0.9936,0.0013,positive,"Text Button, Text Button, Text Button","▁store, ▁and, ▁use",0.9453861713409424,0.9120352864265442,0.03335088491439819,0.40186819434165955,1.0,"Text Button, Text Button, Text Button",0.06269663572311401
23374,good,1,18,cache,"Love this app. They thought of everything needed to find, file, and use recipes. I'm now in process of getting all my recipes from books, binders, filing cabinets, kitchen drawers, folders, etc., into My Recipe Box. No more hunting for them. I especially like the feature that allows for changing quantities of ingredients. Love this app!",56,0.9933,0.001,positive,"Text Button, Text Button, Text Button","▁Love, ▁drawers, ▁cabinets",0.9513053894042969,0.9115009307861328,0.03980445861816406,0.4149034321308136,1.0,"Text Button, Text Button, Text Button",0.05800372362136841
23374,good,2,9,cache,"So far this is fantastic! It is so easy to search for a recipe or copy and paste one from the web and you can also add recipes of your own. It also stays open while I am using a recipe and the screen doesn't keep going black! I haven't yet run into the issue of only being able to have so many recipes, so I am hoping that I can add as many as I like. If that is the case, this is definitely a 5 star app!",89,0.9925,0.0018,positive,"Text Button, Text Button, Text Button","▁So, ▁and, ▁far",0.9597411751747131,0.9321869015693665,0.02755427360534668,0.4064590334892273,1.0,"Text Button, Text Button, Text Button",0.04344660043716431
23374,good,3,15,cache,"This is the best app I've had! It features recipe scaling, grocery list generation, nutrition capture, and custom naming structure. This means I can scale my recipe servings up and down, and it adjusts the ingredients automatically. The custom naming feature allows me to sort new untried recipes from the ones I've made. It also has a simple heart rateing so you can note the recipes you family loves. All in all, it is perfect for me in all ways.",80,0.9859,0.0022,positive,"Text Button, Text Button, Text Button","▁recipes, ▁This, ▁loves",0.9731817841529846,0.950918972492218,0.0222628116607666,0.4301442801952362,1.0,"Text Button, Text Button, Text Button",0.028201043605804443
23374,good,4,1,cache,"So glad I found this app! Easy to import recipes from various sources & they import perfectly - measurements, directions, even pictures. You have the ability to categorize the type of recipe and the best part is the app stays open which is great when cooking! The free version has a video ad for stupid games after each upload but that's the only time you have to suffer through an ad. The app is so good though, I'm considering upgrading to the paid, ad-free version.",85,0.9841,0.0039,positive,"Text Button, Text Button, Text Button","▁So, ▁upgrading, ▁version",0.963180661201477,0.9382154941558838,0.02496516704559326,0.4216192960739136,1.0,"Text Button, Text Button, Text Button",0.04191768169403076
23373,good,0,12,cache,"I love this app! Does what I need it to and easy to use. I have it on my phone, and use it at the grocery store when shopping for ingredients for my recipes! Good interface with cooking sites, will grab recipes from almost anywhere thru the Share button. From some sites, after download, you may have to edit the recipe, though that's probably not this apps fault. I would highly recommend it.",73,0.9936,0.0013,positive,"Web View, Icon, Text","▁store, ▁and, ▁use",0.9325447082519531,0.8824397325515747,0.05010497570037842,0.49775758385658264,1.0,"Text, Web View, Icon",0.11692124605178833
23373,good,1,18,cache,"Love this app. They thought of everything needed to find, file, and use recipes. I'm now in process of getting all my recipes from books, binders, filing cabinets, kitchen drawers, folders, etc., into My Recipe Box. No more hunting for them. I especially like the feature that allows for changing quantities of ingredients. Love this app!",56,0.9933,0.001,positive,"Web View, Icon, Text","▁Love, ▁drawers, ▁cabinets",0.9406659603118896,0.8870474100112915,0.053618550300598145,0.5667495131492615,1.0,"Text, Web View, Icon",0.1144266128540039
23373,good,2,9,cache,"So far this is fantastic! It is so easy to search for a recipe or copy and paste one from the web and you can also add recipes of your own. It also stays open while I am using a recipe and the screen doesn't keep going black! I haven't yet run into the issue of only being able to have so many recipes, so I am hoping that I can add as many as I like. If that is the case, this is definitely a 5 star app!",89,0.9925,0.0018,positive,"Web View, Icon, Text","▁So, ▁and, ▁far",0.9492703676223755,0.905463695526123,0.04380667209625244,0.5351508259773254,1.0,"Text, Web View, Icon",0.09441870450973511
23373,good,3,15,cache,"This is the best app I've had! It features recipe scaling, grocery list generation, nutrition capture, and custom naming structure. This means I can scale my recipe servings up and down, and it adjusts the ingredients automatically. The custom naming feature allows me to sort new untried recipes from the ones I've made. It also has a simple heart rateing so you can note the recipes you family loves. All in all, it is perfect for me in all ways.",80,0.9859,0.0022,positive,"Web View, Icon, Text","▁recipes, ▁This, ▁loves",0.9652737379074097,0.9364761710166931,0.028797566890716553,0.5773586630821228,1.0,"Text, Web View, Icon",0.061553895473480225
23373,good,4,1,cache,"So glad I found this app! Easy to import recipes from various sources & they import perfectly - measurements, directions, even pictures. You have the ability to categorize the type of recipe and the best part is the app stays open which is great when cooking! The free version has a video ad for stupid games after each upload but that's the only time you have to suffer through an ad. The app is so good though, I'm considering upgrading to the paid, ad-free version.",85,0.9841,0.0039,positive,"Icon, Web View, Text","▁So, ▁upgrading, ▁version",0.9502118229866028,0.9170646667480469,0.03314715623855591,0.508141279220581,1.0,"Text, Web View, Icon",0.07473874092102051
23371,good,0,12,cache,"I love this app! Does what I need it to and easy to use. I have it on my phone, and use it at the grocery store when shopping for ingredients for my recipes! Good interface with cooking sites, will grab recipes from almost anywhere thru the Share button. From some sites, after download, you may have to edit the recipe, though that's probably not this apps fault. I would highly recommend it.",73,0.9936,0.0013,positive,"Text Button, Input, Text","▁store, ▁and, ▁use",0.8754727244377136,0.8199000954627991,0.05557262897491455,0.36798906326293945,1.0,"Text, Text, Input",0.004126012325286865
23371,good,1,18,cache,"Love this app. They thought of everything needed to find, file, and use recipes. I'm now in process of getting all my recipes from books, binders, filing cabinets, kitchen drawers, folders, etc., into My Recipe Box. No more hunting for them. I especially like the feature that allows for changing quantities of ingredients. Love this app!",56,0.9933,0.001,positive,"Text Button, Text Button, Input","▁Love, ▁drawers, ▁cabinets",0.879160463809967,0.7707821726799011,0.10837829113006592,0.3614943027496338,1.0,"Text, Text, Input",0.0023799538612365723
23371,good,2,9,cache,"So far this is fantastic! It is so easy to search for a recipe or copy and paste one from the web and you can also add recipes of your own. It also stays open while I am using a recipe and the screen doesn't keep going black! I haven't yet run into the issue of only being able to have so many recipes, so I am hoping that I can add as many as I like. If that is the case, this is definitely a 5 star app!",89,0.9925,0.0018,positive,"Text Button, Text Button, Input","▁So, ▁and, ▁far",0.9030759334564209,0.8201950192451477,0.0828809142112732,0.3832295536994934,1.0,"Text, Text, Input",0.007723391056060791
23371,good,3,15,cache,"This is the best app I've had! It features recipe scaling, grocery list generation, nutrition capture, and custom naming structure. This means I can scale my recipe servings up and down, and it adjusts the ingredients automatically. The custom naming feature allows me to sort new untried recipes from the ones I've made. It also has a simple heart rateing so you can note the recipes you family loves. All in all, it is perfect for me in all ways.",80,0.9859,0.0022,positive,"Text Button, Input, Text Button","▁recipes, ▁This, ▁loves",0.9359497427940369,0.880947470664978,0.05500227212905884,0.41599780321121216,1.0,"Text, Text, Input",0.01509004831314087
23371,good,4,1,cache,"So glad I found this app! Easy to import recipes from various sources & they import perfectly - measurements, directions, even pictures. You have the ability to categorize the type of recipe and the best part is the app stays open which is great when cooking! The free version has a video ad for stupid games after each upload but that's the only time you have to suffer through an ad. The app is so good though, I'm considering upgrading to the paid, ad-free version.",85,0.9841,0.0039,positive,"Text Button, Text Button, Input","▁So, ▁upgrading, ▁version",0.9106196165084839,0.8336445093154907,0.07697510719299316,0.39238420128822327,1.0,"Text, Text, Input",0.008563578128814697
