screen_id,true_class,review_rank,embedding_idx,review_source,review_text,word_count,interface_pos,interface_neg,interface_sentiment,top_components,top_k_tokens,p_orig,p_img,delta_p_img,gradcam_mean,gradcam_max,top_components_shap,delta_p_img_shap
31171,good,1,12,cache,I have had JA Sensei for quite some time. It is so comprehensive and helpful. It's like having a Japanese language class for all levels on your phone or computer. The unlimited plan was absolutely worth it. They keep updating and giving more stuff to help you learn. I do use Duolingo as well for more practice but JA Sensei is comprehensive and includes culture which is helpful when speaking a foreign language. I recommend using Duolingo and JA Sensei to get a full experience.,85,0.9916,0.001,positive,"Text, Text Button, Icon","▁to, ▁full, ▁is",0.9597277641296387,0.9102847576141357,0.04944300651550293,0.5667038559913635,1.0,"Icon, Text, Text",0.0443187952041626
31171,good,2,11,cache,"I've used this app for years. Super helpful, I love the design and ease of finding what I want. Easy to search and find verb conjugations, adjectives, kanji, and even counters! Irarely use my Japanese dictionaries anywhere. The handwriting program made a huge difference for me! I've only had a problem with it once, years ago. I contacted the developer, they were prompt and helpful! I love that the app is always making new improvements based on users feedback. I use the JA audio book app, too!",87,0.991,0.0012,positive,"Text, Text Button, Text","▁app, ▁Japanese, ▁Super",0.9503396153450012,0.8735445141792297,0.07679510116577148,0.5482683181762695,1.0,"Icon, Text, Text",0.05814695358276367
31171,good,3,13,cache,"I've been watching the development of this for years. Its solid design, impressively comprehensive, and useful without having to make purchases. The donation based membership cost provides functions that need server support only, and its the work of (as far as I know) one man. If you are serious about learning Japanese, it is the singular source you need to pass all proficiency exam levels.",65,0.9856,0.0024,positive,"Text, Icon, Icon","▁exam, ▁solid, ▁interface",0.925466001033783,0.908183753490448,0.01728224754333496,0.5298870801925659,1.0,"Icon, Text, Text",0.053115785121917725
31171,good,4,4,cache,"I can tell, right off the bat, that this app is going to be my go-to for learning and practicing Japanese. I feel like I'm going to get lost in all of the ways I can learn with this app! From listening, speaking, reading and writing to practicing all of those things at once with flashcards or go to the grammar section or read up on cultural blunders one might make, unawares. There is so much to explore. This is the way language learning software should be made!",88,0.9821,0.0025,positive,"Text, Text Button, Text","▁to, ▁I, to",0.9438519477844238,0.8850194215774536,0.058832526206970215,0.5285324454307556,1.0,"Icon, Text, Text",0.0736737847328186
3750,good,0,10,cache,"This app is absolutely fantastic. I've downloaded a few Japanese language apps the past few weeks and I've found some are better for writing practice and others for sentence structure and grammar, but this one is all encompassing. I find it amazing that one person did all of this by themselves and hope that they continue do phenomenal work like this, thank you!!",63,0.9923,0.0014,positive,"Icon, Text, Icon","▁apps, ▁for, ▁phenomenal",0.9090526700019836,0.9014398455619812,0.007612824440002441,0.46966248750686646,1.0,"Text Button, Text, Icon",0.08592277765274048
3750,good,1,12,cache,I have had JA Sensei for quite some time. It is so comprehensive and helpful. It's like having a Japanese language class for all levels on your phone or computer. The unlimited plan was absolutely worth it. They keep updating and giving more stuff to help you learn. I do use Duolingo as well for more practice but JA Sensei is comprehensive and includes culture which is helpful when speaking a foreign language. I recommend using Duolingo and JA Sensei to get a full experience.,85,0.9916,0.001,positive,"Text, Icon, Icon","▁to, ▁full, ▁is",0.95453941822052,0.945361316204071,0.009178102016448975,0.5489423871040344,1.0,"Text Button, Text, Icon",0.04368162155151367
3750,good,2,11,cache,"I've used this app for years. Super helpful, I love the design and ease of finding what I want. Easy to search and find verb conjugations, adjectives, kanji, and even counters! Irarely use my Japanese dictionaries anywhere. The handwriting program made a huge difference for me! I've only had a problem with it once, years ago. I contacted the developer, they were prompt and helpful! I love that the app is always making new improvements based on users feedback. I use the JA audio book app, too!",87,0.991,0.0012,positive,"Text, Icon, Icon","▁app, ▁Japanese, ▁Super",0.9407721161842346,0.931662917137146,0.009109199047088623,0.49373888969421387,1.0,"Text Button, Text, Icon",0.05885440111160278
3750,good,3,13,cache,"I've been watching the development of this for years. Its solid design, impressively comprehensive, and useful without having to make purchases. The donation based membership cost provides functions that need server support only, and its the work of (as far as I know) one man. If you are serious about learning Japanese, it is the singular source you need to pass all proficiency exam levels.",65,0.9856,0.0024,positive,"Text, Icon, Icon","▁exam, ▁solid, ▁interface",0.8965101838111877,0.8864246606826782,0.010085523128509521,0.4731588661670685,1.0,"Text Button, Text, Icon",0.0994294285774231
3750,good,4,4,cache,"I can tell, right off the bat, that this app is going to be my go-to for learning and practicing Japanese. I feel like I'm going to get lost in all of the ways I can learn with this app! From listening, speaking, reading and writing to practicing all of those things at once with flashcards or go to the grammar section or read up on cultural blunders one might make, unawares. There is so much to explore. This is the way language learning software should be made!",88,0.9821,0.0025,positive,"Text, Icon, Icon","▁to, ▁I, to",0.9285591244697571,0.9185383915901184,0.010020732879638672,0.4588697850704193,1.0,"Text Button, Text, Icon",0.07650691270828247
3751,good,0,10,cache,"This app is absolutely fantastic. I've downloaded a few Japanese language apps the past few weeks and I've found some are better for writing practice and others for sentence structure and grammar, but this one is all encompassing. I find it amazing that one person did all of this by themselves and hope that they continue do phenomenal work like this, thank you!!",63,0.9923,0.0014,positive,"Text, Text, Text Button","▁apps, ▁for, ▁phenomenal",0.9756635427474976,0.6914945244789124,0.2841690182685852,0.5062538981437683,1.0,"Text Button, Text, Text Button",0.29318249225616455
3751,good,1,12,cache,I have had JA Sensei for quite some time. It is so comprehensive and helpful. It's like having a Japanese language class for all levels on your phone or computer. The unlimited plan was absolutely worth it. They keep updating and giving more stuff to help you learn. I do use Duolingo as well for more practice but JA Sensei is comprehensive and includes culture which is helpful when speaking a foreign language. I recommend using Duolingo and JA Sensei to get a full experience.,85,0.9916,0.001,positive,"Text, Text Button, Text Button","▁to, ▁full, ▁is",0.9851400256156921,0.8136107325553894,0.17152929306030273,0.5801088213920593,1.0,"Text Button, Text, Text Button",0.17152929306030273
3751,good,2,11,cache,"I've used this app for years. Super helpful, I love the design and ease of finding what I want. Easy to search and find verb conjugations, adjectives, kanji, and even counters! Irarely use my Japanese dictionaries anywhere. The handwriting program made a huge difference for me! I've only had a problem with it once, years ago. I contacted the developer, they were prompt and helpful! I love that the app is always making new improvements based on users feedback. I use the JA audio book app, too!",87,0.991,0.0012,positive,"Text, Text Button, Text Button","▁app, ▁Japanese, ▁Super",0.9824793338775635,0.7537573575973511,0.2287219762802124,0.5677944421768188,1.0,"Text Button, Text, Text Button",0.2287219762802124
3751,good,3,13,cache,"I've been watching the development of this for years. Its solid design, impressively comprehensive, and useful without having to make purchases. The donation based membership cost provides functions that need server support only, and its the work of (as far as I know) one man. If you are serious about learning Japanese, it is the singular source you need to pass all proficiency exam levels.",65,0.9856,0.0024,positive,"Text, Text Button, Text Button","▁exam, ▁solid, ▁interface",0.9718478918075562,0.6315468549728394,0.3403010368347168,0.5210298299789429,1.0,"Text Button, Text, Text Button",0.3403010368347168
3751,good,4,4,cache,"I can tell, right off the bat, that this app is going to be my go-to for learning and practicing Japanese. I feel like I'm going to get lost in all of the ways I can learn with this app! From listening, speaking, reading and writing to practicing all of those things at once with flashcards or go to the grammar section or read up on cultural blunders one might make, unawares. There is so much to explore. This is the way language learning software should be made!",88,0.9821,0.0025,positive,"Text, Text Button, Text Button","▁to, ▁I, to",0.9797398447990417,0.7192273139953613,0.2605125308036804,0.5609206557273865,1.0,"Text Button, Text, Text Button",0.2605125308036804
3749,good,0,10,cache,"This app is absolutely fantastic. I've downloaded a few Japanese language apps the past few weeks and I've found some are better for writing practice and others for sentence structure and grammar, but this one is all encompassing. I find it amazing that one person did all of this by themselves and hope that they continue do phenomenal work like this, thank you!!",63,0.9923,0.0014,positive,"Web View, Background Image, Text","▁apps, ▁for, ▁phenomenal",0.971660315990448,0.5991019010543823,0.3725584149360657,0.4553181529045105,1.0,"Text, Text, Text",0.015636086463928223
3749,good,1,12,cache,I have had JA Sensei for quite some time. It is so comprehensive and helpful. It's like having a Japanese language class for all levels on your phone or computer. The unlimited plan was absolutely worth it. They keep updating and giving more stuff to help you learn. I do use Duolingo as well for more practice but JA Sensei is comprehensive and includes culture which is helpful when speaking a foreign language. I recommend using Duolingo and JA Sensei to get a full experience.,85,0.9916,0.001,positive,"Web View, Background Image, Text","▁to, ▁full, ▁is",0.9840971231460571,0.7596549391746521,0.22444218397140503,0.45937448740005493,1.0,"Text, Text, Text",0.010075986385345459
3749,good,2,11,cache,"I've used this app for years. Super helpful, I love the design and ease of finding what I want. Easy to search and find verb conjugations, adjectives, kanji, and even counters! Irarely use my Japanese dictionaries anywhere. The handwriting program made a huge difference for me! I've only had a problem with it once, years ago. I contacted the developer, they were prompt and helpful! I love that the app is always making new improvements based on users feedback. I use the JA audio book app, too!",87,0.991,0.0012,positive,"Web View, Background Image, Text","▁app, ▁Japanese, ▁Super",0.9786772727966309,0.6980640888214111,0.2806131839752197,0.44803813099861145,1.0,"Text, Text, Text",0.012711048126220703
3749,good,3,13,cache,"I've been watching the development of this for years. Its solid design, impressively comprehensive, and useful without having to make purchases. The donation based membership cost provides functions that need server support only, and its the work of (as far as I know) one man. If you are serious about learning Japanese, it is the singular source you need to pass all proficiency exam levels.",65,0.9856,0.0024,positive,"Web View, Background Image, Text","▁exam, ▁solid, ▁interface",0.9647951126098633,0.5384703874588013,0.426324725151062,0.4145435690879822,1.0,"Text, Text, Text",0.019369423389434814
3749,good,4,4,cache,"I can tell, right off the bat, that this app is going to be my go-to for learning and practicing Japanese. I feel like I'm going to get lost in all of the ways I can learn with this app! From listening, speaking, reading and writing to practicing all of those things at once with flashcards or go to the grammar section or read up on cultural blunders one might make, unawares. There is so much to explore. This is the way language learning software should be made!",88,0.9821,0.0025,positive,"Web View, Background Image, Text","▁to, ▁I, to",0.9762439131736755,0.6507170796394348,0.3255268335342407,0.453583300113678,1.0,"Text, Text, Text",0.01381152868270874
