screen_id,true_class,review_rank,embedding_idx,review_source,review_text,word_count,interface_pos,interface_neg,interface_sentiment,top_components,top_k_tokens,p_orig,p_img,delta_p_img,gradcam_mean,gradcam_max,top_components_shap,delta_p_img_shap
16585,good,0,5,cache,"I've been using this app for years and it continues to impress me with every update. It has a great visual interface, will help you find planets in the sky, gives you notifications for any moon phase or other sky event that you want. Extremely accurate information for any location for eclipses, lunar phases, solstices and equinoxes, planetary alignments, and much more. Just a great app!",66,0.9966898,0.00065577327,positive,"Text, Text, Text","es, ▁in, ▁will",0.9865276217460632,0.9343510866165161,0.05217653512954712,0.4656772315502167,1.0,"Text, Text, Text",0.007782280445098877
16585,good,1,0,cache,"This is a must have for anyone who is obsessed with the night sky. I've tried other, more well known apps for my stargazing, and none of them have been up to par compared to this one! My fav feature is the moon widget you can add to your home screen, which is basically a calendar for the current moon phase. There are so many neat features on this app and it really is rhe most informative and best designed app that the play store has to offer! 10/10!",89,0.9943037,0.0015298888,positive,"Text, Text, Text","▁widget, ▁This, ▁must",0.9814056754112244,0.9052871465682983,0.07611852884292603,0.4397437572479248,1.0,"Text, Text, Text",0.009941935539245605
16585,good,2,15,cache,Good way to track moon phases and rising and setting times. Really nice widget! Easy to use. Many other great features allowing you to see how all the planets are placed in the sky. Also you can 'time travel' back into the past and forward to the future. No ads. I occasionally donate anonymously using PayPal Thanks for such a great app. It's exactly what I was looking for.,69,0.9902204,0.0012342139,positive,"Text, Text, Text","▁Good, ▁Thanks, ▁anonymously",0.9871665835380554,0.9379807114601135,0.049185872077941895,0.4674733579158783,1.0,"Text, Text, Text",0.007339119911193848
16585,good,3,18,cache,"There are few Apps that make it through multiple phone upgrades, this is one of them. Been using daily for years. It has more data than you can successfully use each day, yet is simple to use and self explanatory. I've never once had a crash or glitch, smooth and precise. They really have thought of everything. Also like the widgets for fast info without having to open the app. As a skywatcher and picture taker, I use this app at least 5 times a day, every day. Highest recommendation.",90,0.9893087,0.0021434564,positive,"Text, Text, Text","▁that, ▁There, ▁a",0.9842104911804199,0.9247929453849792,0.059417545795440674,0.4614170491695404,1.0,"Text, Text, Text",0.008974790573120117
16585,good,4,6,cache,App is extremely detailed and loads up quickly. Has a lot of cool features for people interested in celestial bodies. The feature where you can see your location in relation to the sun and moons postions is really cool and puts the world into perspective. I also like that it shows the planets locations in the sky. Something that I never really thought about before.,65,0.9877323,0.0015008047,positive,"Text, Text, Text","▁features, ▁of, ▁App",0.9857485890388489,0.9341089725494385,0.0516396164894104,0.45975232124328613,1.0,"Text, Text, Text",0.008207440376281738
16587,good,0,5,cache,"I've been using this app for years and it continues to impress me with every update. It has a great visual interface, will help you find planets in the sky, gives you notifications for any moon phase or other sky event that you want. Extremely accurate information for any location for eclipses, lunar phases, solstices and equinoxes, planetary alignments, and much more. Just a great app!",66,0.9966898,0.00065577327,positive,"Icon, Text, Icon","es, ▁in, ▁will",0.9804435968399048,0.9746528267860413,0.005790770053863525,0.5158341526985168,1.0,"Text, Text, Text",0.004064083099365234
16587,good,1,0,cache,"This is a must have for anyone who is obsessed with the night sky. I've tried other, more well known apps for my stargazing, and none of them have been up to par compared to this one! My fav feature is the moon widget you can add to your home screen, which is basically a calendar for the current moon phase. There are so many neat features on this app and it really is rhe most informative and best designed app that the play store has to offer! 10/10!",89,0.9943037,0.0015298888,positive,"Icon, Text, Icon","▁widget, ▁This, ▁must",0.9728167057037354,0.9647059440612793,0.008110761642456055,0.48639658093452454,1.0,"Text, Text Button, Text",0.002584099769592285
16587,good,2,15,cache,Good way to track moon phases and rising and setting times. Really nice widget! Easy to use. Many other great features allowing you to see how all the planets are placed in the sky. Also you can 'time travel' back into the past and forward to the future. No ads. I occasionally donate anonymously using PayPal Thanks for such a great app. It's exactly what I was looking for.,69,0.9902204,0.0012342139,positive,"Icon, Text, Icon","▁Good, ▁Thanks, ▁anonymously",0.9803426861763,0.9741597175598145,0.006182968616485596,0.5018353462219238,1.0,"Text, Text, Text Button",0.0017129182815551758
16587,good,3,18,cache,"There are few Apps that make it through multiple phone upgrades, this is one of them. Been using daily for years. It has more data than you can successfully use each day, yet is simple to use and self explanatory. I've never once had a crash or glitch, smooth and precise. They really have thought of everything. Also like the widgets for fast info without having to open the app. As a skywatcher and picture taker, I use this app at least 5 times a day, every day. Highest recommendation.",90,0.9893087,0.0021434564,positive,"Icon, Text, Text","▁that, ▁There, ▁a",0.9748626351356506,0.9695874452590942,0.0052751898765563965,0.5035735964775085,1.0,"Text Button, Text, Text",0.0022180676460266113
16587,good,4,6,cache,App is extremely detailed and loads up quickly. Has a lot of cool features for people interested in celestial bodies. The feature where you can see your location in relation to the sun and moons postions is really cool and puts the world into perspective. I also like that it shows the planets locations in the sky. Something that I never really thought about before.,65,0.9877323,0.0015008047,positive,"Icon, Text, Text","▁features, ▁of, ▁App",0.9765183329582214,0.970858633518219,0.005659699440002441,0.5082321763038635,1.0,"Text, Text Button, Text",0.001713395118713379
16583,good,0,5,cache,"I've been using this app for years and it continues to impress me with every update. It has a great visual interface, will help you find planets in the sky, gives you notifications for any moon phase or other sky event that you want. Extremely accurate information for any location for eclipses, lunar phases, solstices and equinoxes, planetary alignments, and much more. Just a great app!",66,0.9966898,0.00065577327,positive,"Checkbox, Checkbox, Checkbox","es, ▁in, ▁will",0.9720318913459778,0.9526086449623108,0.019423246383666992,0.4641624093055725,1.0,"Text, Text, Text",0.06419521570205688
16583,good,1,0,cache,"This is a must have for anyone who is obsessed with the night sky. I've tried other, more well known apps for my stargazing, and none of them have been up to par compared to this one! My fav feature is the moon widget you can add to your home screen, which is basically a calendar for the current moon phase. There are so many neat features on this app and it really is rhe most informative and best designed app that the play store has to offer! 10/10!",89,0.9943037,0.0015298888,positive,"Checkbox, Checkbox, Checkbox","▁widget, ▁This, ▁must",0.9615500569343567,0.9347270727157593,0.026822984218597412,0.472232460975647,1.0,"Text, Text, Text",0.08360105752944946
16583,good,2,15,cache,Good way to track moon phases and rising and setting times. Really nice widget! Easy to use. Many other great features allowing you to see how all the planets are placed in the sky. Also you can 'time travel' back into the past and forward to the future. No ads. I occasionally donate anonymously using PayPal Thanks for such a great app. It's exactly what I was looking for.,69,0.9902204,0.0012342139,positive,"Checkbox, Checkbox, Checkbox","▁Good, ▁Thanks, ▁anonymously",0.9702075123786926,0.9489371180534363,0.021270394325256348,0.46058323979377747,1.0,"Text, Text, Text",0.0679064393043518
16583,good,3,18,cache,"There are few Apps that make it through multiple phone upgrades, this is one of them. Been using daily for years. It has more data than you can successfully use each day, yet is simple to use and self explanatory. I've never once had a crash or glitch, smooth and precise. They really have thought of everything. Also like the widgets for fast info without having to open the app. As a skywatcher and picture taker, I use this app at least 5 times a day, every day. Highest recommendation.",90,0.9893087,0.0021434564,positive,"Checkbox, Checkbox, Checkbox","▁that, ▁There, ▁a",0.9669376015663147,0.9418766498565674,0.025060951709747314,0.4614799916744232,1.0,"Text, Text, Text",0.07672363519668579
16583,good,4,6,cache,App is extremely detailed and loads up quickly. Has a lot of cool features for people interested in celestial bodies. The feature where you can see your location in relation to the sun and moons postions is really cool and puts the world into perspective. I also like that it shows the planets locations in the sky. Something that I never really thought about before.,65,0.9877323,0.0015008047,positive,"Checkbox, Checkbox, Checkbox","▁features, ▁of, ▁App",0.9662808775901794,0.9412053227424622,0.025075554847717285,0.44657808542251587,1.0,"Text, Text, Text",0.07257354259490967
16584,good,0,5,cache,"I've been using this app for years and it continues to impress me with every update. It has a great visual interface, will help you find planets in the sky, gives you notifications for any moon phase or other sky event that you want. Extremely accurate information for any location for eclipses, lunar phases, solstices and equinoxes, planetary alignments, and much more. Just a great app!",66,0.9966898,0.00065577327,positive,"Text Button, Text Button, Text Button","es, ▁in, ▁will",0.9923877716064453,0.9887822270393372,0.0036055445671081543,0.5128889679908752,1.0,"Text Button, Text Button, Text Button",0.002199232578277588
16584,good,1,0,cache,"This is a must have for anyone who is obsessed with the night sky. I've tried other, more well known apps for my stargazing, and none of them have been up to par compared to this one! My fav feature is the moon widget you can add to your home screen, which is basically a calendar for the current moon phase. There are so many neat features on this app and it really is rhe most informative and best designed app that the play store has to offer! 10/10!",89,0.9943037,0.0015298888,positive,"Text Button, Text Button, Text Button","▁widget, ▁This, ▁must",0.9898349642753601,0.9845525026321411,0.005282461643218994,0.49626702070236206,1.0,"Text Button, Text Button, Text Button",0.0024753808975219727
16584,good,2,15,cache,Good way to track moon phases and rising and setting times. Really nice widget! Easy to use. Many other great features allowing you to see how all the planets are placed in the sky. Also you can 'time travel' back into the past and forward to the future. No ads. I occasionally donate anonymously using PayPal Thanks for such a great app. It's exactly what I was looking for.,69,0.9902204,0.0012342139,positive,"Text Button, Text Button, Text Button","▁Good, ▁Thanks, ▁anonymously",0.9923926591873169,0.9887465834617615,0.00364607572555542,0.5052351951599121,1.0,"Text Button, Text Button, Text Button",0.0020470023155212402
16584,good,3,18,cache,"There are few Apps that make it through multiple phone upgrades, this is one of them. Been using daily for years. It has more data than you can successfully use each day, yet is simple to use and self explanatory. I've never once had a crash or glitch, smooth and precise. They really have thought of everything. Also like the widgets for fast info without having to open the app. As a skywatcher and picture taker, I use this app at least 5 times a day, every day. Highest recommendation.",90,0.9893087,0.0021434564,positive,"Text Button, Text Button, Text Button","▁that, ▁There, ▁a",0.9904237389564514,0.9870942234992981,0.0033295154571533203,0.4557577967643738,1.0,"Text Button, Text Button, Text Button",0.0021445155143737793
16584,good,4,6,cache,App is extremely detailed and loads up quickly. Has a lot of cool features for people interested in celestial bodies. The feature where you can see your location in relation to the sun and moons postions is really cool and puts the world into perspective. I also like that it shows the planets locations in the sky. Something that I never really thought about before.,65,0.9877323,0.0015008047,positive,"Text Button, Text Button, Text Button","▁features, ▁of, ▁App",0.9911098480224609,0.9878768920898438,0.0032329559326171875,0.5012535452842712,1.0,"Text Button, Text Button, Text Button",0.001876235008239746
16588,good,0,5,cache,"I've been using this app for years and it continues to impress me with every update. It has a great visual interface, will help you find planets in the sky, gives you notifications for any moon phase or other sky event that you want. Extremely accurate information for any location for eclipses, lunar phases, solstices and equinoxes, planetary alignments, and much more. Just a great app!",66,0.9966898,0.00065577327,positive,"Text Button, Text Button, Text Button","es, ▁in, ▁will",0.9910383224487305,0.990665078163147,0.0003732442855834961,0.6012309193611145,1.0,"Text Button, Text Button, Text Button",0.0003732442855834961
16588,good,1,0,cache,"This is a must have for anyone who is obsessed with the night sky. I've tried other, more well known apps for my stargazing, and none of them have been up to par compared to this one! My fav feature is the moon widget you can add to your home screen, which is basically a calendar for the current moon phase. There are so many neat features on this app and it really is rhe most informative and best designed app that the play store has to offer! 10/10!",89,0.9943037,0.0015298888,positive,"Text Button, Text Button, Text Button","▁widget, ▁This, ▁must",0.9872462749481201,0.9867499470710754,0.0004963278770446777,0.5979974269866943,1.0,"Text Button, Text Button, Text Button",0.0004963278770446777
16588,good,2,15,cache,Good way to track moon phases and rising and setting times. Really nice widget! Easy to use. Many other great features allowing you to see how all the planets are placed in the sky. Also you can 'time travel' back into the past and forward to the future. No ads. I occasionally donate anonymously using PayPal Thanks for such a great app. It's exactly what I was looking for.,69,0.9902204,0.0012342139,positive,"Text Button, Text Button, Text Button","▁Good, ▁Thanks, ▁anonymously",0.9910166263580322,0.9907227158546448,0.00029391050338745117,0.6010445356369019,1.0,"Text Button, Text Button, Text Button",0.00029391050338745117
16588,good,3,18,cache,"There are few Apps that make it through multiple phone upgrades, this is one of them. Been using daily for years. It has more data than you can successfully use each day, yet is simple to use and self explanatory. I've never once had a crash or glitch, smooth and precise. They really have thought of everything. Also like the widgets for fast info without having to open the app. As a skywatcher and picture taker, I use this app at least 5 times a day, every day. Highest recommendation.",90,0.9893087,0.0021434564,positive,"Text Button, Text Button, Text Button","▁that, ▁There, ▁a",0.9883672595024109,0.9875605702400208,0.0008066892623901367,0.6008687019348145,1.0,"Text Button, Text Button, Text Button",0.0008066892623901367
16588,good,4,6,cache,App is extremely detailed and loads up quickly. Has a lot of cool features for people interested in celestial bodies. The feature where you can see your location in relation to the sun and moons postions is really cool and puts the world into perspective. I also like that it shows the planets locations in the sky. Something that I never really thought about before.,65,0.9877323,0.0015008047,positive,"Text Button, Text Button, Text Button","▁features, ▁of, ▁App",0.9887032508850098,0.9882166981697083,0.00048655271530151367,0.599743127822876,1.0,"Text Button, Text Button, Text Button",0.00048655271530151367
16586,good,0,5,cache,"I've been using this app for years and it continues to impress me with every update. It has a great visual interface, will help you find planets in the sky, gives you notifications for any moon phase or other sky event that you want. Extremely accurate information for any location for eclipses, lunar phases, solstices and equinoxes, planetary alignments, and much more. Just a great app!",66,0.9966898,0.00065577327,positive,"Text, Text, Icon","es, ▁in, ▁will",0.9957000017166138,0.9987070560455322,0.003007054328918457,0.5146825313568115,1.0,"Icon, Text Button, Text Button",0.0003479123115539551
16586,good,1,0,cache,"This is a must have for anyone who is obsessed with the night sky. I've tried other, more well known apps for my stargazing, and none of them have been up to par compared to this one! My fav feature is the moon widget you can add to your home screen, which is basically a calendar for the current moon phase. There are so many neat features on this app and it really is rhe most informative and best designed app that the play store has to offer! 10/10!",89,0.9943037,0.0015298888,positive,"Text, Text, Icon","▁widget, ▁This, ▁must",0.9942449927330017,0.9983383417129517,0.004093348979949951,0.5093191862106323,1.0,"Icon, Text Button, Text Button",0.00022333860397338867
16586,good,2,15,cache,Good way to track moon phases and rising and setting times. Really nice widget! Easy to use. Many other great features allowing you to see how all the planets are placed in the sky. Also you can 'time travel' back into the past and forward to the future. No ads. I occasionally donate anonymously using PayPal Thanks for such a great app. It's exactly what I was looking for.,69,0.9902204,0.0012342139,positive,"Text, Text, Icon","▁Good, ▁Thanks, ▁anonymously",0.9956758618354797,0.9987053871154785,0.0030295252799987793,0.5218995213508606,1.0,"Icon, Text Button, Text Button",0.00027948617935180664
16586,good,3,18,cache,"There are few Apps that make it through multiple phone upgrades, this is one of them. Been using daily for years. It has more data than you can successfully use each day, yet is simple to use and self explanatory. I've never once had a crash or glitch, smooth and precise. They really have thought of everything. Also like the widgets for fast info without having to open the app. As a skywatcher and picture taker, I use this app at least 5 times a day, every day. Highest recommendation.",90,0.9893087,0.0021434564,positive,"Text, Text, Icon","▁that, ▁There, ▁a",0.9947296380996704,0.9984769225120544,0.003747284412384033,0.5124461650848389,1.0,"Icon, Text Button, Text Button",0.00031757354736328125
16586,good,4,6,cache,App is extremely detailed and loads up quickly. Has a lot of cool features for people interested in celestial bodies. The feature where you can see your location in relation to the sun and moons postions is really cool and puts the world into perspective. I also like that it shows the planets locations in the sky. Something that I never really thought about before.,65,0.9877323,0.0015008047,positive,"Text, Text, Icon","▁features, ▁of, ▁App",0.9948542714118958,0.9985058307647705,0.003651559352874756,0.513778567314148,1.0,"Icon, Text Button, Text Button",0.0003636479377746582
