screen_id,true_class,review_rank,embedding_idx,review_source,review_text,word_count,interface_pos,interface_neg,interface_sentiment,top_components,top_k_tokens,p_orig,p_img,delta_p_img,gradcam_mean,gradcam_max,top_components_shap,delta_p_img_shap
49608,good,0,16,cache,"Excellent app, I've been using it almost every day for a month now. When I open it, I can go straight to reviewing or learning, which I love. A clean interface too, no ads or clutter, so it's easy to navigate and easy on the eyes. The upgrades seemed expensive at first, but after using it for a month and getting through the free 100 Kanji, the ease of use and absence of ads or clutter made the pricing feel completely fair.",82,0.9958,0.0014,positive,"Text, Text, Icon","▁or, ▁easy, ▁seemed",0.9225072860717773,0.8022505044937134,0.12025678157806396,0.485135018825531,1.0,"Text, Text, Text",0.00543588399887085
49608,good,1,5,cache,"Genuinely useful tools for learning kanji, with further access unlocked through one-time payments rather than subscription, and wrapped with a clean & functional UI. I don't even use it at the moment and got a refund by emailing the developer over a month after the purchase ... but when I will need it, I know I'm coming back!",58,0.9935,0.0022,positive,"Text, Text, Text","▁unlocked, ▁further, ▁it",0.8757299184799194,0.7975358963012695,0.0781940221786499,0.3383096158504486,1.0,"Text, Text, Text",0.028469979763031006
49608,good,2,15,cache,"What an incredible and convenient way to learn Japanese kanji in the convenience of your phone. Thank you so much for taking the time to make this app with integrated study tools and additional info on strokes, customizations, and so on. This app is amazing and I can't wait to show anyone interested in learning Japanese.",56,0.9919,0.0012,positive,"Text, Icon, Text","▁What, ▁wait, ▁so",0.9458522200584412,0.8657100200653076,0.08014219999313354,0.5359379649162292,1.0,"Text, Text, Text",0.005621373653411865
49608,good,3,19,cache,"The best surprise I've ever run across in an app. Impressively thorough with meanings, readings, grammar notes, and usage examples. Easy to navigate and well organized, super customizable, and has plenty of ways to practice and learn. Even includes an extensive, searchable Japanese/English dictionary. Well worth the money to unlock all characters. I literally cannot recommend this app enough.",59,0.9919,0.0012,positive,"Text, Text, Icon","▁ways, ▁unlock, ▁The",0.9535669088363647,0.8864138722419739,0.06715303659439087,0.5439122319221497,1.0,"Text, Text, Text",0.005485177040100098
49608,good,4,12,cache,"Very useful app! Worth every penny. This is the most all encompassing kanji app I've found. Being able to create custom sets makes it like Anki, and being able to draw the. Characters, do flash cards style and so much more. The kanji history. I mean, it's ALL here. More info than you probably ever need. There is no better app to pair with what you're using to learn Japanese. I use Human Japanese app (which doesn't teach kanji, just sentence structure and Grammer) and this. They pair perfectly.",89,0.9911,0.0014,positive,"Text, Text, Text","▁cards, ▁Very, ve",0.9468572735786438,0.8874968886375427,0.059360384941101074,0.5285214185714722,1.0,"Text, Text, Text",0.005057394504547119
49606,good,0,16,cache,"Excellent app, I've been using it almost every day for a month now. When I open it, I can go straight to reviewing or learning, which I love. A clean interface too, no ads or clutter, so it's easy to navigate and easy on the eyes. The upgrades seemed expensive at first, but after using it for a month and getting through the free 100 Kanji, the ease of use and absence of ads or clutter made the pricing feel completely fair.",82,0.9958,0.0014,positive,"Text, Text, Icon","▁or, ▁easy, ▁seemed",0.9956652522087097,0.9918928146362305,0.003772437572479248,0.48068690299987793,1.0,"Icon, Text, Text",0.04663097858428955
49606,good,1,5,cache,"Genuinely useful tools for learning kanji, with further access unlocked through one-time payments rather than subscription, and wrapped with a clean & functional UI. I don't even use it at the moment and got a refund by emailing the developer over a month after the purchase ... but when I will need it, I know I'm coming back!",58,0.9935,0.0022,positive,"Text, Text, Icon","▁unlocked, ▁further, ▁it",0.9937244057655334,0.9876262545585632,0.006098151206970215,0.4733162224292755,1.0,"Icon, Text, Text",0.008593082427978516
49606,good,2,15,cache,"What an incredible and convenient way to learn Japanese kanji in the convenience of your phone. Thank you so much for taking the time to make this app with integrated study tools and additional info on strokes, customizations, and so on. This app is amazing and I can't wait to show anyone interested in learning Japanese.",56,0.9919,0.0012,positive,"Text, Text, Icon","▁What, ▁wait, ▁so",0.996684730052948,0.9929413795471191,0.0037433505058288574,0.535007894039154,1.0,"Icon, Text, Text",0.031760215759277344
49606,good,3,19,cache,"The best surprise I've ever run across in an app. Impressively thorough with meanings, readings, grammar notes, and usage examples. Easy to navigate and well organized, super customizable, and has plenty of ways to practice and learn. Even includes an extensive, searchable Japanese/English dictionary. Well worth the money to unlock all characters. I literally cannot recommend this app enough.",59,0.9919,0.0012,positive,"Text, Text, Icon","▁ways, ▁unlock, ▁The",0.9972802400588989,0.9940111041069031,0.0032691359519958496,0.5403296947479248,1.0,"Icon, Text, Slider",0.027194499969482422
49606,good,4,12,cache,"Very useful app! Worth every penny. This is the most all encompassing kanji app I've found. Being able to create custom sets makes it like Anki, and being able to draw the. Characters, do flash cards style and so much more. The kanji history. I mean, it's ALL here. More info than you probably ever need. There is no better app to pair with what you're using to learn Japanese. I use Human Japanese app (which doesn't teach kanji, just sentence structure and Grammer) and this. They pair perfectly.",89,0.9911,0.0014,positive,"Text, Text, Icon","▁cards, ▁Very, ve",0.9968523383140564,0.9929980039596558,0.0038543343544006348,0.5300952196121216,1.0,"Icon, Text, Text",0.03068375587463379
49607,good,0,16,cache,"Excellent app, I've been using it almost every day for a month now. When I open it, I can go straight to reviewing or learning, which I love. A clean interface too, no ads or clutter, so it's easy to navigate and easy on the eyes. The upgrades seemed expensive at first, but after using it for a month and getting through the free 100 Kanji, the ease of use and absence of ads or clutter made the pricing feel completely fair.",82,0.9958,0.0014,positive,"Text, Text, Text","▁or, ▁easy, ▁seemed",0.9344774484634399,0.9221879243850708,0.01228952407836914,0.5085465312004089,1.0,"Text, Text, Text",0.021132230758666992
49607,good,1,5,cache,"Genuinely useful tools for learning kanji, with further access unlocked through one-time payments rather than subscription, and wrapped with a clean & functional UI. I don't even use it at the moment and got a refund by emailing the developer over a month after the purchase ... but when I will need it, I know I'm coming back!",58,0.9935,0.0022,positive,"Text, Text, Text","▁unlocked, ▁further, ▁it",0.8884848952293396,0.8712486624717712,0.01723623275756836,0.46249109506607056,1.0,"Text, Text, Text",0.030889689922332764
49607,good,2,15,cache,"What an incredible and convenient way to learn Japanese kanji in the convenience of your phone. Thank you so much for taking the time to make this app with integrated study tools and additional info on strokes, customizations, and so on. This app is amazing and I can't wait to show anyone interested in learning Japanese.",56,0.9919,0.0012,positive,"Text, Text, Text","▁What, ▁wait, ▁so",0.9587129354476929,0.9487096071243286,0.010003328323364258,0.5299873948097229,1.0,"Text, Text, Text",0.015775740146636963
49607,good,3,19,cache,"The best surprise I've ever run across in an app. Impressively thorough with meanings, readings, grammar notes, and usage examples. Easy to navigate and well organized, super customizable, and has plenty of ways to practice and learn. Even includes an extensive, searchable Japanese/English dictionary. Well worth the money to unlock all characters. I literally cannot recommend this app enough.",59,0.9919,0.0012,positive,"Text, Text, Text","▁ways, ▁unlock, ▁The",0.9643504619598389,0.9536905884742737,0.010659873485565186,0.5841087698936462,1.0,"Text, Text, Text",0.013900041580200195
49607,good,4,12,cache,"Very useful app! Worth every penny. This is the most all encompassing kanji app I've found. Being able to create custom sets makes it like Anki, and being able to draw the. Characters, do flash cards style and so much more. The kanji history. I mean, it's ALL here. More info than you probably ever need. There is no better app to pair with what you're using to learn Japanese. I use Human Japanese app (which doesn't teach kanji, just sentence structure and Grammer) and this. They pair perfectly.",89,0.9911,0.0014,positive,"Text, Text, Text","▁cards, ▁Very, ve",0.9569299817085266,0.9465922713279724,0.0103377103805542,0.5633581876754761,1.0,"Text, Text, Text",0.01625514030456543
49603,good,0,16,cache,"Excellent app, I've been using it almost every day for a month now. When I open it, I can go straight to reviewing or learning, which I love. A clean interface too, no ads or clutter, so it's easy to navigate and easy on the eyes. The upgrades seemed expensive at first, but after using it for a month and getting through the free 100 Kanji, the ease of use and absence of ads or clutter made the pricing feel completely fair.",82,0.9958,0.0014,positive,"Text, Text, Text","▁or, ▁easy, ▁seemed",0.9076921939849854,0.904554009437561,0.0031381845474243164,0.5079742074012756,1.0,"Text, Text, Text",0.010910391807556152
49603,good,1,5,cache,"Genuinely useful tools for learning kanji, with further access unlocked through one-time payments rather than subscription, and wrapped with a clean & functional UI. I don't even use it at the moment and got a refund by emailing the developer over a month after the purchase ... but when I will need it, I know I'm coming back!",58,0.9935,0.0022,positive,"Text, Text, Text","▁unlocked, ▁further, ▁it",0.8427068591117859,0.8791329860687256,0.0364261269569397,0.4709523320198059,1.0,"Text, Text, Text",0.03385835886001587
49603,good,2,15,cache,"What an incredible and convenient way to learn Japanese kanji in the convenience of your phone. Thank you so much for taking the time to make this app with integrated study tools and additional info on strokes, customizations, and so on. This app is amazing and I can't wait to show anyone interested in learning Japanese.",56,0.9919,0.0012,positive,"Text, Text, Text","▁What, ▁wait, ▁so",0.9391508102416992,0.9193531274795532,0.019797682762145996,0.5310743451118469,1.0,"Text, Text, Text",0.005754947662353516
49603,good,3,19,cache,"The best surprise I've ever run across in an app. Impressively thorough with meanings, readings, grammar notes, and usage examples. Easy to navigate and well organized, super customizable, and has plenty of ways to practice and learn. Even includes an extensive, searchable Japanese/English dictionary. Well worth the money to unlock all characters. I literally cannot recommend this app enough.",59,0.9919,0.0012,positive,"Text, Text, Text","▁ways, ▁unlock, ▁The",0.9501197338104248,0.9332189559936523,0.01690077781677246,0.5689107179641724,1.0,"Text, Text, Text",0.004545807838439941
49603,good,4,12,cache,"Very useful app! Worth every penny. This is the most all encompassing kanji app I've found. Being able to create custom sets makes it like Anki, and being able to draw the. Characters, do flash cards style and so much more. The kanji history. I mean, it's ALL here. More info than you probably ever need. There is no better app to pair with what you're using to learn Japanese. I use Human Japanese app (which doesn't teach kanji, just sentence structure and Grammer) and this. They pair perfectly.",89,0.9911,0.0014,positive,"Text, Text, Text","▁cards, ▁Very, ve",0.9405993223190308,0.9352483153343201,0.005351006984710693,0.5497803092002869,1.0,"Text, Text, Text",0.006510674953460693
49609,good,0,16,cache,"Excellent app, I've been using it almost every day for a month now. When I open it, I can go straight to reviewing or learning, which I love. A clean interface too, no ads or clutter, so it's easy to navigate and easy on the eyes. The upgrades seemed expensive at first, but after using it for a month and getting through the free 100 Kanji, the ease of use and absence of ads or clutter made the pricing feel completely fair.",82,0.9958,0.0014,positive,"Text, Text, Text","▁or, ▁easy, ▁seemed",0.9625291228294373,0.8994647860527039,0.0630643367767334,0.3823348879814148,1.0,"Text, Text, Text",0.012921810150146484
49609,good,1,5,cache,"Genuinely useful tools for learning kanji, with further access unlocked through one-time payments rather than subscription, and wrapped with a clean & functional UI. I don't even use it at the moment and got a refund by emailing the developer over a month after the purchase ... but when I will need it, I know I'm coming back!",58,0.9935,0.0022,positive,"Text, Text, Text","▁unlocked, ▁further, ▁it",0.9387955069541931,0.8475354909896851,0.09126001596450806,0.3289237916469574,1.0,"Text, Text, Text",0.019719719886779785
49609,good,2,15,cache,"What an incredible and convenient way to learn Japanese kanji in the convenience of your phone. Thank you so much for taking the time to make this app with integrated study tools and additional info on strokes, customizations, and so on. This app is amazing and I can't wait to show anyone interested in learning Japanese.",56,0.9919,0.0012,positive,"Text, Text, Text","▁What, ▁wait, ▁so",0.9755821228027344,0.9610862731933594,0.014495849609375,0.43377599120140076,1.0,"Text, Text, Text",0.008819043636322021
49609,good,3,19,cache,"The best surprise I've ever run across in an app. Impressively thorough with meanings, readings, grammar notes, and usage examples. Easy to navigate and well organized, super customizable, and has plenty of ways to practice and learn. Even includes an extensive, searchable Japanese/English dictionary. Well worth the money to unlock all characters. I literally cannot recommend this app enough.",59,0.9919,0.0012,positive,"Text, Text, Text","▁ways, ▁unlock, ▁The",0.9799076318740845,0.9428228735923767,0.037084758281707764,0.4473310112953186,1.0,"Text, Text, Text",0.0074784159660339355
49609,good,4,12,cache,"Very useful app! Worth every penny. This is the most all encompassing kanji app I've found. Being able to create custom sets makes it like Anki, and being able to draw the. Characters, do flash cards style and so much more. The kanji history. I mean, it's ALL here. More info than you probably ever need. There is no better app to pair with what you're using to learn Japanese. I use Human Japanese app (which doesn't teach kanji, just sentence structure and Grammer) and this. They pair perfectly.",89,0.9911,0.0014,positive,"Text, Text, Text","▁cards, ▁Very, ve",0.9747045040130615,0.9294694066047668,0.04523509740829468,0.403683602809906,1.0,"Text, Text, Text",0.00940781831741333
49604,good,0,16,cache,"Excellent app, I've been using it almost every day for a month now. When I open it, I can go straight to reviewing or learning, which I love. A clean interface too, no ads or clutter, so it's easy to navigate and easy on the eyes. The upgrades seemed expensive at first, but after using it for a month and getting through the free 100 Kanji, the ease of use and absence of ads or clutter made the pricing feel completely fair.",82,0.9958,0.0014,positive,"Icon, Text, Text","▁or, ▁easy, ▁seemed",0.9814587235450745,0.9599820375442505,0.021476686000823975,0.34590253233909607,1.0,"Text, Text, Text",0.014316141605377197
49604,good,1,5,cache,"Genuinely useful tools for learning kanji, with further access unlocked through one-time payments rather than subscription, and wrapped with a clean & functional UI. I don't even use it at the moment and got a refund by emailing the developer over a month after the purchase ... but when I will need it, I know I'm coming back!",58,0.9935,0.0022,positive,"Icon, Text, Text","▁unlocked, ▁further, ▁it",0.9695159792900085,0.9177326560020447,0.05178332328796387,0.3298551142215729,1.0,"Text, Text, Text",0.024096786975860596
49604,good,2,15,cache,"What an incredible and convenient way to learn Japanese kanji in the convenience of your phone. Thank you so much for taking the time to make this app with integrated study tools and additional info on strokes, customizations, and so on. This app is amazing and I can't wait to show anyone interested in learning Japanese.",56,0.9919,0.0012,positive,"Icon, Text, Text","▁What, ▁wait, ▁so",0.9883095026016235,0.9730591773986816,0.015250325202941895,0.4204113185405731,1.0,"Text, Text, Text",0.019483506679534912
49604,good,3,19,cache,"The best surprise I've ever run across in an app. Impressively thorough with meanings, readings, grammar notes, and usage examples. Easy to navigate and well organized, super customizable, and has plenty of ways to practice and learn. Even includes an extensive, searchable Japanese/English dictionary. Well worth the money to unlock all characters. I literally cannot recommend this app enough.",59,0.9919,0.0012,positive,"Icon, Text, Text","▁ways, ▁unlock, ▁The",0.9902536273002625,0.9770759344100952,0.013177692890167236,0.479248970746994,1.0,"Text, Text, Text",0.006016254425048828
49604,good,4,12,cache,"Very useful app! Worth every penny. This is the most all encompassing kanji app I've found. Being able to create custom sets makes it like Anki, and being able to draw the. Characters, do flash cards style and so much more. The kanji history. I mean, it's ALL here. More info than you probably ever need. There is no better app to pair with what you're using to learn Japanese. I use Human Japanese app (which doesn't teach kanji, just sentence structure and Grammer) and this. They pair perfectly.",89,0.9911,0.0014,positive,"Icon, Text, Text","▁cards, ▁Very, ve",0.9879915118217468,0.9731982946395874,0.014793217182159424,0.43737754225730896,1.0,"Text, Text, Text",0.007097899913787842
